receipt_number,invoice_number,amount_paid,payment_date,payment_mode,remarks
RCP/2025-26/000692,INV/2025-26/000818,2000,20-12-2025,UPI,
RCP/2025-26/000693,INV/2025-26/000819,2000,17-01-2026,ONLINE,
RCP/2025-26/000694,INV/2025-26/000820,2000,20-02-2026,BANK_TRANSFER,
RCP/2025-26/000695,INV/2025-26/000821,2000,25-03-2026,ONLINE,
RCP/2025-26/000696,INV/2025-26/000822,5000,02-08-2025,UPI,
RCP/2025-26/000697,INV/2025-26/000823,500,06-08-2025,UPI,
RCP/2025-26/000698,INV/2025-26/000825,250,23-07-2025,CHEQUE,
RCP/2025-26/000699,INV/2025-26/000826,250,18-01-2026,CASH,
RCP/2025-26/000700,INV/2025-26/000827,2000,23-07-2025,UPI,
RCP/2025-26/000701,INV/2025-26/000828,2000,17-08-2025,CASH,
RCP/2025-26/000702,INV/2025-26/000829,2000,10-09-2025,UPI,
RCP/2025-26/000703,INV/2025-26/000830,2000,21-10-2025,CASH,
RCP/2025-26/000704,INV/2025-26/000831,2000,25-11-2025,ONLINE,
RCP/2025-26/000705,INV/2025-26/000832,2000,23-12-2025,CASH,
RCP/2025-26/000706,INV/2025-26/000833,2000,18-01-2026,CHEQUE,
RCP/2025-26/000707,INV/2025-26/000835,2000,23-03-2026,UPI,
RCP/2025-26/000708,INV/2025-26/000836,5000,25-07-2025,CHEQUE,
RCP/2025-26/000709,INV/2025-26/000837,500,28-07-2025,CHEQUE,
RCP/2025-26/000710,INV/2025-26/000838,1000,02-08-2025,BANK_TRANSFER,
RCP/2025-26/000711,INV/2025-26/000839,250,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000712,INV/2025-26/000841,2000,17-07-2025,UPI,
RCP/2025-26/000713,INV/2025-26/000842,2000,12-08-2025,CASH,
RCP/2025-26/000714,INV/2025-26/000843,2000,22-09-2025,ONLINE,
RCP/2025-26/000715,INV/2025-26/000844,2000,11-10-2025,CASH,
RCP/2025-26/000716,INV/2025-26/000845,2000,12-11-2025,ONLINE,
RCP/2025-26/000717,INV/2025-26/000846,2000,20-12-2025,CHEQUE,
RCP/2025-26/000718,INV/2025-26/000851,500,06-08-2025,BANK_TRANSFER,
RCP/2025-26/000719,INV/2025-26/000852,1000,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000720,INV/2025-26/000854,250,17-01-2026,UPI,
RCP/2025-26/000721,INV/2025-26/000856,2000,16-08-2025,CHEQUE,
RCP/2025-26/000722,INV/2025-26/000857,2000,22-09-2025,CASH,
RCP/2025-26/000723,INV/2025-26/000858,2000,17-10-2025,CHEQUE,
RCP/2025-26/000724,INV/2025-26/000859,2000,22-11-2025,CHEQUE,
RCP/2025-26/000725,INV/2025-26/000860,2000,14-12-2025,CASH,
RCP/2025-26/000726,INV/2025-26/000861,2000,21-01-2026,CASH,
RCP/2025-26/000727,INV/2025-26/000862,2000,17-02-2026,CASH,
RCP/2025-26/000728,INV/2025-26/000863,2000,22-03-2026,BANK_TRANSFER,
RCP/2025-26/000729,INV/2025-26/000864,5000,30-07-2025,ONLINE,
RCP/2025-26/000730,INV/2025-26/000865,500,02-08-2025,CHEQUE,
RCP/2025-26/000731,INV/2025-26/000867,250,03-08-2025,CASH,
RCP/2025-26/000732,INV/2025-26/000868,250,25-01-2026,UPI,
RCP/2025-26/000733,INV/2025-26/000869,2000,12-07-2025,BANK_TRANSFER,
RCP/2025-26/000734,INV/2025-26/000870,2000,14-08-2025,ONLINE,
RCP/2025-26/000735,INV/2025-26/000871,2000,13-09-2025,CASH,
RCP/2025-26/000736,INV/2025-26/000872,2000,19-10-2025,ONLINE,
RCP/2025-26/000737,INV/2025-26/000873,2000,18-11-2025,CASH,
RCP/2025-26/000738,INV/2025-26/000874,2000,15-12-2025,ONLINE,
RCP/2025-26/000739,INV/2025-26/000875,2000,23-01-2026,CASH,
RCP/2025-26/000740,INV/2025-26/000876,2000,21-02-2026,CHEQUE,
RCP/2025-26/000741,INV/2025-26/000877,2000,20-03-2026,ONLINE,
RCP/2025-26/000742,INV/2025-26/000878,5000,04-08-2025,ONLINE,
RCP/2025-26/000743,INV/2025-26/000879,500,29-07-2025,CHEQUE,
RCP/2025-26/000744,INV/2025-26/000880,1000,03-08-2025,UPI,
RCP/2025-26/000745,INV/2025-26/000881,250,31-07-2025,BANK_TRANSFER,
RCP/2025-26/000746,INV/2025-26/000882,250,18-01-2026,UPI,
RCP/2025-26/000747,INV/2025-26/000883,2000,23-07-2025,BANK_TRANSFER,
RCP/2025-26/000748,INV/2025-26/000884,2000,12-08-2025,BANK_TRANSFER,
RCP/2025-26/000749,INV/2025-26/000885,2000,17-09-2025,ONLINE,
RCP/2025-26/000750,INV/2025-26/000886,2000,16-10-2025,ONLINE,
RCP/2025-26/000751,INV/2025-26/000887,2000,19-11-2025,CASH,
RCP/2025-26/000752,INV/2025-26/000889,2000,22-01-2026,BANK_TRANSFER,
RCP/2025-26/000753,INV/2025-26/000890,2000,23-02-2026,CHEQUE,
RCP/2025-26/000754,INV/2025-26/000891,2000,20-03-2026,CHEQUE,
RCP/2025-26/000755,INV/2025-26/000893,500,01-08-2025,UPI,
RCP/2025-26/000756,INV/2025-26/000896,250,31-01-2026,CHEQUE,
RCP/2025-26/000757,INV/2025-26/000897,2000,20-07-2025,ONLINE,
RCP/2025-26/000758,INV/2025-26/000898,2000,22-08-2025,BANK_TRANSFER,
RCP/2025-26/000759,INV/2025-26/000899,2000,16-09-2025,CHEQUE,
RCP/2025-26/000760,INV/2025-26/000901,2000,10-11-2025,ONLINE,
RCP/2025-26/000761,INV/2025-26/000903,2000,19-01-2026,CASH,
RCP/2025-26/000762,INV/2025-26/000904,2000,23-02-2026,ONLINE,
RCP/2025-26/000763,INV/2025-26/000905,2000,19-03-2026,UPI,
RCP/2025-26/000764,INV/2025-26/000906,5000,26-07-2025,ONLINE,
RCP/2025-26/000765,INV/2025-26/000907,500,24-07-2025,ONLINE,
RCP/2025-26/000766,INV/2025-26/000909,250,03-08-2025,CHEQUE,
RCP/2025-26/000767,INV/2025-26/000910,250,29-01-2026,CHEQUE,
RCP/2025-26/000768,INV/2025-26/000911,2000,21-07-2025,CHEQUE,
RCP/2025-26/000769,INV/2025-26/000912,2000,12-08-2025,CASH,
RCP/2025-26/000770,INV/2025-26/000913,2000,21-09-2025,UPI,
RCP/2025-26/000771,INV/2025-26/000914,2000,11-10-2025,CHEQUE,
RCP/2025-26/000772,INV/2025-26/000916,2000,22-12-2025,BANK_TRANSFER,
RCP/2025-26/000773,INV/2025-26/000918,2000,10-02-2026,CASH,
RCP/2025-26/000774,INV/2025-26/000919,2000,17-03-2026,ONLINE,
RCP/2025-26/000775,INV/2025-26/000920,5000,05-08-2025,CHEQUE,
RCP/2025-26/000776,INV/2025-26/000921,500,26-07-2025,BANK_TRANSFER,
RCP/2025-26/000777,INV/2025-26/000923,250,31-07-2025,ONLINE,
RCP/2025-26/000778,INV/2025-26/000925,2000,14-07-2025,BANK_TRANSFER,
RCP/2025-26/000779,INV/2025-26/000926,2000,24-08-2025,UPI,
RCP/2025-26/000780,INV/2025-26/000927,2000,21-09-2025,ONLINE,
RCP/2025-26/000781,INV/2025-26/000928,2000,24-10-2025,BANK_TRANSFER,
RCP/2025-26/000782,INV/2025-26/000929,2000,11-11-2025,CASH,
RCP/2025-26/000783,INV/2025-26/000930,2000,20-12-2025,CASH,
RCP/2025-26/000784,INV/2025-26/000931,2000,15-01-2026,UPI,
RCP/2025-26/000785,INV/2025-26/000932,2000,15-02-2026,BANK_TRANSFER,
RCP/2025-26/000786,INV/2025-26/000933,2000,24-03-2026,UPI,
RCP/2025-26/000787,INV/2025-26/000934,5000,27-07-2025,UPI,
RCP/2025-26/000788,INV/2025-26/000935,500,04-08-2025,ONLINE,
RCP/2025-26/000789,INV/2025-26/000936,1000,28-07-2025,ONLINE,
RCP/2025-26/000790,INV/2025-26/000937,250,03-08-2025,CASH,
RCP/2025-26/000791,INV/2025-26/000938,250,22-01-2026,BANK_TRANSFER,
RCP/2025-26/000792,INV/2025-26/000939,2000,12-07-2025,CHEQUE,
RCP/2025-26/000793,INV/2025-26/000940,2000,15-08-2025,BANK_TRANSFER,
RCP/2025-26/000794,INV/2025-26/000941,2000,24-09-2025,CASH,
RCP/2025-26/000795,INV/2025-26/000942,2000,25-10-2025,CHEQUE,
RCP/2025-26/000796,INV/2025-26/000944,2000,22-12-2025,CHEQUE,
RCP/2025-26/000797,INV/2025-26/000945,2000,13-01-2026,BANK_TRANSFER,
RCP/2025-26/000798,INV/2025-26/000946,2000,24-02-2026,CHEQUE,
RCP/2025-26/000799,INV/2025-26/000947,2000,19-03-2026,CHEQUE,
RCP/2025-26/000800,INV/2025-26/000948,5000,26-07-2025,BANK_TRANSFER,
RCP/2025-26/000801,INV/2025-26/000949,500,31-07-2025,CASH,
RCP/2025-26/000802,INV/2025-26/000950,1000,26-07-2025,CHEQUE,
RCP/2025-26/000803,INV/2025-26/000951,250,26-07-2025,CHEQUE,
RCP/2025-26/000804,INV/2025-26/000952,250,21-01-2026,ONLINE,
RCP/2025-26/000805,INV/2025-26/000953,2000,15-07-2025,CHEQUE,
RCP/2025-26/000806,INV/2025-26/000954,2000,19-08-2025,UPI,
RCP/2025-26/000807,INV/2025-26/000955,2000,24-09-2025,CHEQUE,
RCP/2025-26/000808,INV/2025-26/000956,2000,21-10-2025,CASH,
RCP/2025-26/000809,INV/2025-26/000957,2000,16-11-2025,ONLINE,
RCP/2025-26/000810,INV/2025-26/000959,2000,25-01-2026,ONLINE,
RCP/2025-26/000811,INV/2025-26/000960,2000,23-02-2026,ONLINE,
RCP/2025-26/000812,INV/2025-26/000961,2000,12-03-2026,CHEQUE,
RCP/2025-26/000813,INV/2025-26/000962,5000,29-07-2025,BANK_TRANSFER,
RCP/2025-26/000814,INV/2025-26/000963,500,29-07-2025,CHEQUE,
RCP/2025-26/000815,INV/2025-26/000964,1000,05-08-2025,CHEQUE,
RCP/2025-26/000816,INV/2025-26/000965,250,06-08-2025,CHEQUE,
RCP/2025-26/000817,INV/2025-26/000966,250,19-01-2026,BANK_TRANSFER,
RCP/2025-26/000818,INV/2025-26/000967,2000,21-07-2025,CHEQUE,
RCP/2025-26/000819,INV/2025-26/000968,2000,11-08-2025,ONLINE,
RCP/2025-26/000820,INV/2025-26/000969,2000,23-09-2025,CASH,
RCP/2025-26/000821,INV/2025-26/000970,2000,17-10-2025,BANK_TRANSFER,
RCP/2025-26/000822,INV/2025-26/000972,2000,18-12-2025,BANK_TRANSFER,
RCP/2025-26/000823,INV/2025-26/000974,2000,13-02-2026,UPI,
RCP/2025-26/000824,INV/2025-26/000975,2000,21-03-2026,CHEQUE,
RCP/2025-26/000825,INV/2025-26/000976,5000,27-07-2025,CHEQUE,
RCP/2025-26/000826,INV/2025-26/000977,500,28-07-2025,UPI,
RCP/2025-26/000827,INV/2025-26/000978,1000,02-08-2025,CHEQUE,
RCP/2025-26/000828,INV/2025-26/000979,250,27-07-2025,BANK_TRANSFER,
RCP/2025-26/000829,INV/2025-26/000981,2000,18-07-2025,CHEQUE,
RCP/2025-26/000830,INV/2025-26/000983,2000,13-09-2025,UPI,
RCP/2025-26/000831,INV/2025-26/000985,2000,11-11-2025,BANK_TRANSFER,
RCP/2025-26/000832,INV/2025-26/000987,2000,14-01-2026,UPI,
RCP/2025-26/000833,INV/2025-26/000988,2000,20-02-2026,UPI,
RCP/2025-26/000834,INV/2025-26/000989,2000,22-03-2026,ONLINE,
RCP/2025-26/000835,INV/2025-26/000990,5000,30-07-2025,ONLINE,
RCP/2025-26/000836,INV/2025-26/000991,500,24-07-2025,CASH,
RCP/2025-26/000837,INV/2025-26/000992,1000,30-07-2025,BANK_TRANSFER,
RCP/2025-26/000838,INV/2025-26/000993,250,06-08-2025,BANK_TRANSFER,
RCP/2025-26/000839,INV/2025-26/000994,250,18-01-2026,ONLINE,
RCP/2025-26/000840,INV/2025-26/000995,2000,21-07-2025,CASH,
RCP/2025-26/000841,INV/2025-26/000996,2000,22-08-2025,UPI,
RCP/2025-26/000842,INV/2025-26/000998,2000,25-10-2025,BANK_TRANSFER,
RCP/2025-26/000843,INV/2025-26/000999,2000,19-11-2025,BANK_TRANSFER,
RCP/2025-26/000844,INV/2025-26/001000,2000,14-12-2025,CHEQUE,
RCP/2025-26/000845,INV/2025-26/001002,2000,11-02-2026,CASH,
RCP/2025-26/000846,INV/2025-26/001003,2000,24-03-2026,CASH,
RCP/2025-26/000847,INV/2025-26/001004,5000,27-07-2025,ONLINE,
RCP/2025-26/000848,INV/2025-26/001005,500,04-08-2025,UPI,
RCP/2025-26/000849,INV/2025-26/001009,2000,18-07-2025,CASH,
RCP/2025-26/000850,INV/2025-26/001010,2000,18-08-2025,CASH,
RCP/2025-26/000851,INV/2025-26/001011,2000,15-09-2025,CASH,
RCP/2025-26/000852,INV/2025-26/001012,2000,19-10-2025,UPI,
RCP/2025-26/000853,INV/2025-26/001013,2000,12-11-2025,CASH,
RCP/2025-26/000854,INV/2025-26/001014,2000,25-12-2025,CASH,
RCP/2025-26/000855,INV/2025-26/001015,2000,17-01-2026,CHEQUE,
RCP/2025-26/000856,INV/2025-26/001016,2000,10-02-2026,CASH,
RCP/2025-26/000857,INV/2025-26/001017,2000,13-03-2026,ONLINE,
RCP/2025-26/000858,INV/2025-26/001018,5000,06-08-2025,CASH,
RCP/2025-26/000859,INV/2025-26/001019,500,24-07-2025,CASH,
RCP/2025-26/000860,INV/2025-26/001020,1000,02-08-2025,BANK_TRANSFER,
RCP/2025-26/000861,INV/2025-26/001021,250,26-07-2025,UPI,
RCP/2025-26/000862,INV/2025-26/001022,250,16-01-2026,CHEQUE,
RCP/2025-26/000863,INV/2025-26/001023,2000,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000864,INV/2025-26/001024,2000,14-08-2025,ONLINE,
RCP/2025-26/000865,INV/2025-26/001025,2000,24-09-2025,UPI,
RCP/2025-26/000866,INV/2025-26/001026,2000,13-10-2025,UPI,
RCP/2025-26/000867,INV/2025-26/001027,2000,22-11-2025,BANK_TRANSFER,
RCP/2025-26/000868,INV/2025-26/001029,2000,14-01-2026,UPI,
RCP/2025-26/000869,INV/2025-26/001030,2000,12-02-2026,UPI,
RCP/2025-26/000870,INV/2025-26/001031,2000,19-03-2026,CASH,
RCP/2025-26/000871,INV/2025-26/001032,5000,31-07-2025,UPI,
RCP/2025-26/000872,INV/2025-26/001033,500,28-07-2025,ONLINE,
RCP/2025-26/000873,INV/2025-26/001034,1000,23-07-2025,UPI,
RCP/2025-26/000874,INV/2025-26/001035,250,25-07-2025,UPI,
RCP/2025-26/000875,INV/2025-26/001036,250,18-01-2026,CHEQUE,
RCP/2025-26/000876,INV/2025-26/001038,2000,21-08-2025,BANK_TRANSFER,
RCP/2025-26/000877,INV/2025-26/001039,2000,23-09-2025,BANK_TRANSFER,
RCP/2025-26/000878,INV/2025-26/001040,2000,15-10-2025,ONLINE,
RCP/2025-26/000879,INV/2025-26/001042,2000,10-12-2025,CHEQUE,
RCP/2025-26/000880,INV/2025-26/001043,2000,18-01-2026,UPI,
RCP/2025-26/000881,INV/2025-26/001044,2000,11-02-2026,ONLINE,
RCP/2025-26/000882,INV/2025-26/001045,2000,23-03-2026,ONLINE,
RCP/2025-26/000883,INV/2025-26/001046,5000,24-07-2025,CHEQUE,
RCP/2025-26/000884,INV/2025-26/001047,500,26-07-2025,BANK_TRANSFER,
RCP/2025-26/000885,INV/2025-26/001048,1000,24-07-2025,CHEQUE,
RCP/2025-26/000886,INV/2025-26/001051,2000,20-07-2025,ONLINE,
RCP/2025-26/000887,INV/2025-26/001052,2000,12-08-2025,BANK_TRANSFER,
RCP/2025-26/000888,INV/2025-26/001053,2000,17-09-2025,CASH,
RCP/2025-26/000889,INV/2025-26/001054,2000,23-10-2025,CASH,
RCP/2025-26/000890,INV/2025-26/001055,2000,11-11-2025,BANK_TRANSFER,
RCP/2025-26/000891,INV/2025-26/001056,2000,15-12-2025,CASH,
RCP/2025-26/000892,INV/2025-26/001057,2000,14-01-2026,CASH,
RCP/2025-26/000893,INV/2025-26/001058,2000,21-02-2026,CHEQUE,
RCP/2025-26/000894,INV/2025-26/001059,2000,18-03-2026,UPI,
RCP/2025-26/000895,INV/2025-26/001060,5000,30-07-2025,CASH,
RCP/2025-26/000896,INV/2025-26/001061,500,22-07-2025,BANK_TRANSFER,
RCP/2025-26/000897,INV/2025-26/001062,1000,30-07-2025,CHEQUE,
RCP/2025-26/000898,INV/2025-26/001063,250,24-07-2025,ONLINE,
RCP/2025-26/000899,INV/2025-26/001064,250,27-01-2026,CASH,
RCP/2025-26/000900,INV/2025-26/001065,2000,15-07-2025,BANK_TRANSFER,
RCP/2025-26/000901,INV/2025-26/001066,2000,13-08-2025,CHEQUE,
RCP/2025-26/000902,INV/2025-26/001067,2000,13-09-2025,UPI,
RCP/2025-26/000903,INV/2025-26/001068,2000,10-10-2025,CASH,
RCP/2025-26/000904,INV/2025-26/001070,2000,11-12-2025,ONLINE,
RCP/2025-26/000905,INV/2025-26/001071,2000,14-01-2026,UPI,
RCP/2025-26/000906,INV/2025-26/001074,5000,04-08-2025,UPI,
RCP/2025-26/000907,INV/2025-26/001075,500,04-08-2025,BANK_TRANSFER,
RCP/2025-26/000908,INV/2025-26/001076,1000,24-07-2025,CHEQUE,
RCP/2025-26/000909,INV/2025-26/001077,250,23-07-2025,UPI,
RCP/2025-26/000910,INV/2025-26/001078,250,17-01-2026,ONLINE,
RCP/2025-26/000911,INV/2025-26/001079,2000,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000912,INV/2025-26/001080,2000,19-08-2025,BANK_TRANSFER,
RCP/2025-26/000913,INV/2025-26/001081,2000,24-09-2025,CASH,
RCP/2025-26/000914,INV/2025-26/001082,2000,19-10-2025,CHEQUE,
RCP/2025-26/000915,INV/2025-26/001083,2000,17-11-2025,ONLINE,
RCP/2025-26/000916,INV/2025-26/001084,2000,25-12-2025,UPI,
RCP/2025-26/000917,INV/2025-26/001085,2000,17-01-2026,UPI,
RCP/2025-26/000918,INV/2025-26/001086,2000,23-02-2026,CASH,
RCP/2025-26/000919,INV/2025-26/001087,2000,21-03-2026,CASH,
RCP/2025-26/000920,INV/2025-26/001089,500,03-08-2025,BANK_TRANSFER,
RCP/2025-26/000921,INV/2025-26/001090,1000,29-07-2025,ONLINE,
RCP/2025-26/000922,INV/2025-26/001091,250,23-07-2025,UPI,
RCP/2025-26/000923,INV/2025-26/001092,250,18-01-2026,CASH,
RCP/2025-26/000924,INV/2025-26/001095,2000,21-09-2025,ONLINE,
RCP/2025-26/000925,INV/2025-26/001097,2000,13-11-2025,CHEQUE,
RCP/2025-26/000926,INV/2025-26/001098,2000,22-12-2025,CASH,
RCP/2025-26/000927,INV/2025-26/001099,2000,11-01-2026,ONLINE,
RCP/2025-26/000928,INV/2025-26/001100,2000,14-02-2026,UPI,
RCP/2025-26/000929,INV/2025-26/001101,2000,20-03-2026,ONLINE,
RCP/2025-26/000930,INV/2025-26/001102,5000,01-08-2025,BANK_TRANSFER,
RCP/2025-26/000931,INV/2025-26/001103,500,29-07-2025,CASH,
RCP/2025-26/000932,INV/2025-26/001105,250,25-07-2025,UPI,
RCP/2025-26/000933,INV/2025-26/001106,250,30-01-2026,ONLINE,
RCP/2025-26/000934,INV/2025-26/001107,2000,13-07-2025,CHEQUE,
RCP/2025-26/000935,INV/2025-26/001108,2000,16-08-2025,ONLINE,
RCP/2025-26/000936,INV/2025-26/001109,2000,18-09-2025,CASH,
RCP/2025-26/000937,INV/2025-26/001110,2000,19-10-2025,CHEQUE,
RCP/2025-26/000938,INV/2025-26/001111,2000,20-11-2025,UPI,
RCP/2025-26/000939,INV/2025-26/001112,2000,17-12-2025,BANK_TRANSFER,
RCP/2025-26/000940,INV/2025-26/001113,2000,11-01-2026,BANK_TRANSFER,
RCP/2025-26/000941,INV/2025-26/001114,2000,15-02-2026,CASH,
RCP/2025-26/000942,INV/2025-26/001117,500,29-07-2025,CASH,
RCP/2025-26/000943,INV/2025-26/001118,1000,26-07-2025,CASH,
RCP/2025-26/000944,INV/2025-26/001119,250,29-07-2025,UPI,
RCP/2025-26/000945,INV/2025-26/001120,250,28-01-2026,BANK_TRANSFER,
RCP/2025-26/000946,INV/2025-26/001121,2000,12-07-2025,CHEQUE,
RCP/2025-26/000947,INV/2025-26/001122,2000,12-08-2025,CASH,
RCP/2025-26/000948,INV/2025-26/001124,2000,24-10-2025,UPI,
RCP/2025-26/000949,INV/2025-26/001125,2000,20-11-2025,CASH,
RCP/2025-26/000950,INV/2025-26/001126,2000,24-12-2025,CASH,
RCP/2025-26/000951,INV/2025-26/001127,2000,23-01-2026,ONLINE,
RCP/2025-26/000952,INV/2025-26/001128,2000,22-02-2026,ONLINE,
RCP/2025-26/000953,INV/2025-26/001129,2000,16-03-2026,UPI,
RCP/2025-26/000954,INV/2025-26/001130,5000,05-08-2025,UPI,
RCP/2025-26/000955,INV/2025-26/001131,500,29-07-2025,BANK_TRANSFER,
RCP/2025-26/000956,INV/2025-26/001132,1000,06-08-2025,CASH,
RCP/2025-26/000957,INV/2025-26/001133,250,03-08-2025,UPI,
RCP/2025-26/000958,INV/2025-26/001134,250,23-01-2026,CHEQUE,
RCP/2025-26/000959,INV/2025-26/001135,2000,22-07-2025,BANK_TRANSFER,
RCP/2025-26/000960,INV/2025-26/001136,2000,25-08-2025,BANK_TRANSFER,
RCP/2025-26/000961,INV/2025-26/001138,2000,22-10-2025,BANK_TRANSFER,
RCP/2025-26/000962,INV/2025-26/001139,2000,20-11-2025,CHEQUE,
RCP/2025-26/000963,INV/2025-26/001140,2000,18-12-2025,CASH,
RCP/2025-26/000964,INV/2025-26/001141,2000,25-01-2026,CHEQUE,
RCP/2025-26/000965,INV/2025-26/001142,2000,17-02-2026,UPI,
RCP/2025-26/000966,INV/2025-26/001143,2000,17-03-2026,BANK_TRANSFER,
RCP/2025-26/000967,INV/2025-26/001144,5000,23-07-2025,UPI,
RCP/2025-26/000968,INV/2025-26/001145,500,03-08-2025,BANK_TRANSFER,
RCP/2025-26/000969,INV/2025-26/001148,250,23-01-2026,CHEQUE,
RCP/2025-26/000970,INV/2025-26/001149,2000,21-07-2025,CHEQUE,
RCP/2025-26/000971,INV/2025-26/001150,2000,21-08-2025,CHEQUE,
RCP/2025-26/000972,INV/2025-26/001151,2000,16-09-2025,ONLINE,
RCP/2025-26/000973,INV/2025-26/001152,2000,15-10-2025,ONLINE,
RCP/2025-26/000974,INV/2025-26/001153,2000,11-11-2025,UPI,
RCP/2025-26/000975,INV/2025-26/001154,2000,10-12-2025,CHEQUE,
RCP/2025-26/000976,INV/2025-26/001155,2000,20-01-2026,CHEQUE,
RCP/2025-26/000977,INV/2025-26/001156,2000,14-02-2026,BANK_TRANSFER,
RCP/2025-26/000978,INV/2025-26/001157,2000,20-03-2026,CASH,
RCP/2025-26/000979,INV/2025-26/001158,5000,26-07-2025,CASH,
RCP/2025-26/000980,INV/2025-26/001159,500,02-08-2025,CASH,
RCP/2025-26/000981,INV/2025-26/001160,1000,03-08-2025,CHEQUE,
RCP/2025-26/000982,INV/2025-26/001161,250,31-07-2025,BANK_TRANSFER,
RCP/2025-26/000983,INV/2025-26/001162,250,21-01-2026,ONLINE,
RCP/2025-26/000984,INV/2025-26/001163,2000,25-07-2025,BANK_TRANSFER,
RCP/2025-26/000985,INV/2025-26/001164,2000,21-08-2025,UPI,
RCP/2025-26/000986,INV/2025-26/001165,2000,15-09-2025,ONLINE,
RCP/2025-26/000987,INV/2025-26/001166,2000,19-10-2025,UPI,
RCP/2025-26/000988,INV/2025-26/001167,2000,10-11-2025,CHEQUE,
RCP/2025-26/000989,INV/2025-26/001168,2000,11-12-2025,UPI,
RCP/2025-26/000990,INV/2025-26/001169,2000,17-01-2026,CHEQUE,
RCP/2025-26/000991,INV/2025-26/001170,2000,25-02-2026,UPI,
RCP/2025-26/000992,INV/2025-26/001171,2000,12-03-2026,UPI,
RCP/2025-26/000993,INV/2025-26/001172,5000,01-08-2025,UPI,
RCP/2025-26/000994,INV/2025-26/001173,500,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000995,INV/2025-26/001174,1000,30-07-2025,UPI,
RCP/2025-26/000996,INV/2025-26/001175,250,24-07-2025,BANK_TRANSFER,
RCP/2025-26/000997,INV/2025-26/001176,250,19-01-2026,CASH,
RCP/2025-26/000998,INV/2025-26/001177,2000,24-07-2025,ONLINE,
RCP/2025-26/000999,INV/2025-26/001180,2000,22-10-2025,BANK_TRANSFER,
RCP/2025-26/001000,INV/2025-26/001181,2000,13-11-2025,ONLINE,
RCP/2025-26/001001,INV/2025-26/001182,2000,17-12-2025,UPI,
RCP/2025-26/001002,INV/2025-26/001183,2000,11-01-2026,BANK_TRANSFER,
RCP/2025-26/001003,INV/2025-26/001184,2000,18-02-2026,CASH,
RCP/2025-26/001004,INV/2025-26/001185,2000,15-03-2026,ONLINE,
RCP/2025-26/001005,INV/2025-26/001186,5000,24-07-2025,CHEQUE,
RCP/2025-26/001006,INV/2025-26/001189,250,06-08-2025,CASH,
RCP/2025-26/001007,INV/2025-26/001190,250,21-01-2026,CHEQUE,
RCP/2025-26/001008,INV/2025-26/001192,2000,13-08-2025,BANK_TRANSFER,
RCP/2025-26/001009,INV/2025-26/001193,2000,16-09-2025,ONLINE,
RCP/2025-26/001010,INV/2025-26/001194,2000,18-10-2025,BANK_TRANSFER,
RCP/2025-26/001011,INV/2025-26/001195,2000,13-11-2025,CASH,
RCP/2025-26/001012,INV/2025-26/001196,2000,25-12-2025,UPI,
RCP/2025-26/001013,INV/2025-26/001197,2000,10-01-2026,ONLINE,
RCP/2025-26/001014,INV/2025-26/001198,2000,25-02-2026,UPI,
RCP/2025-26/001015,INV/2025-26/001199,2000,16-03-2026,UPI,
RCP/2025-26/001016,INV/2025-26/001200,5000,24-07-2025,ONLINE,
RCP/2025-26/001017,INV/2025-26/001201,500,31-07-2025,ONLINE,
RCP/2025-26/001018,INV/2025-26/001202,1000,30-07-2025,CASH,
RCP/2025-26/001019,INV/2025-26/001203,250,03-08-2025,UPI,
RCP/2025-26/001020,INV/2025-26/001204,250,28-01-2026,BANK_TRANSFER,
RCP/2025-26/001021,INV/2025-26/001205,2000,11-07-2025,BANK_TRANSFER,
RCP/2025-26/001022,INV/2025-26/001206,2000,18-08-2025,UPI,
RCP/2025-26/001023,INV/2025-26/001207,2000,11-09-2025,UPI,
RCP/2025-26/001024,INV/2025-26/001208,2000,13-10-2025,CASH,
RCP/2025-26/001025,INV/2025-26/001209,2000,23-11-2025,CHEQUE,
RCP/2025-26/001026,INV/2025-26/001210,2000,11-12-2025,ONLINE,
RCP/2025-26/001027,INV/2025-26/001211,2000,23-01-2026,CHEQUE,
RCP/2025-26/001028,INV/2025-26/001212,2000,25-02-2026,CHEQUE,
RCP/2025-26/001029,INV/2025-26/001214,5000,24-07-2025,ONLINE,
RCP/2025-26/001030,INV/2025-26/001216,1000,26-07-2025,CASH,
RCP/2025-26/001031,INV/2025-26/001218,250,21-01-2026,UPI,
RCP/2025-26/001032,INV/2025-26/001219,2000,14-07-2025,CASH,
RCP/2025-26/001033,INV/2025-26/001220,2000,23-08-2025,UPI,
RCP/2025-26/001034,INV/2025-26/001222,2000,18-10-2025,BANK_TRANSFER,
RCP/2025-26/001035,INV/2025-26/001225,2000,22-01-2026,CHEQUE,
RCP/2025-26/001036,INV/2025-26/001226,2000,20-02-2026,BANK_TRANSFER,
RCP/2025-26/001037,INV/2025-26/001227,2000,10-03-2026,CHEQUE,
RCP/2025-26/001038,INV/2025-26/001228,5000,04-08-2025,CASH,
