admission_number,exam_name,subject_code,max_marks,marks_obtained,grade,exam_date,academic_year
45,Final,HINLKG,100,55.4,C,10-03-2026,2025-26
45,Final,URDLKG,100,43.7,D,10-03-2026,2025-26
45,Final,ARTLKG,50,32.3,B,10-03-2026,2025-26
46,Unit Test 1,HINLKG,100,76.5,B+,25-08-2025,2025-26
46,Unit Test 1,URDLKG,100,67.2,B,25-08-2025,2025-26
46,Unit Test 1,ARTLKG,50,41.1,A,25-08-2025,2025-26
46,Unit Test 1,ENGLKG,100,29.9,F,25-08-2025,2025-26
46,Midterm,HINLKG,100,52.0,C,15-10-2025,2025-26
46,Midterm,URDLKG,100,26.5,F,15-10-2025,2025-26
46,Midterm,EVSLKG,100,57.7,C,15-10-2025,2025-26
46,Unit Test 2,HINLKG,100,45.2,D,15-12-2025,2025-26
46,Unit Test 2,ENGLKG,100,93.4,A+,15-12-2025,2025-26
46,Unit Test 2,ARTLKG,50,31.5,B,15-12-2025,2025-26
46,Unit Test 2,MATHLKG,100,36.9,F,15-12-2025,2025-26
46,Unit Test 2,EVSLKG,100,41.4,D,15-12-2025,2025-26
46,Unit Test 2,URDLKG,100,68.9,B,15-12-2025,2025-26
46,Final,ENGLKG,100,82.1,A,10-03-2026,2025-26
46,Final,HINLKG,100,31.7,F,10-03-2026,2025-26
46,Final,EVSLKG,100,93.7,A+,10-03-2026,2025-26
46,Final,ARTLKG,50,27.3,C,10-03-2026,2025-26
47,Unit Test 1,EVSLKG,100,59.0,C,25-08-2025,2025-26
47,Unit Test 1,ENGLKG,100,47.0,D,25-08-2025,2025-26
47,Unit Test 1,ARTLKG,50,46.5,A+,25-08-2025,2025-26
47,Midterm,MATHLKG,100,64.0,B,15-10-2025,2025-26
47,Midterm,ARTLKG,50,30.8,B,15-10-2025,2025-26
47,Midterm,HINLKG,100,31.9,F,15-10-2025,2025-26
47,Midterm,URDLKG,100,28.9,F,15-10-2025,2025-26
47,Midterm,ENGLKG,100,74.1,B+,15-10-2025,2025-26
47,Unit Test 2,EVSLKG,100,92.1,A+,15-12-2025,2025-26
47,Unit Test 2,URDLKG,100,42.7,D,15-12-2025,2025-26
47,Unit Test 2,HINLKG,100,85.6,A,15-12-2025,2025-26
47,Unit Test 2,MATHLKG,100,39.7,F,15-12-2025,2025-26
47,Final,ENGLKG,100,86.3,A,10-03-2026,2025-26
47,Final,ARTLKG,50,29.5,C,10-03-2026,2025-26
47,Final,EVSLKG,100,34.3,F,10-03-2026,2025-26
48,Unit Test 1,URDLKG,100,84.0,A,25-08-2025,2025-26
48,Unit Test 1,EVSLKG,100,49.4,D,25-08-2025,2025-26
48,Unit Test 1,MATHLKG,100,37.9,F,25-08-2025,2025-26
48,Unit Test 1,ENGLKG,100,45.4,D,25-08-2025,2025-26
48,Unit Test 1,ARTLKG,50,45.3,A+,25-08-2025,2025-26
48,Unit Test 1,HINLKG,100,62.6,B,25-08-2025,2025-26
48,Midterm,HINLKG,100,28.6,F,15-10-2025,2025-26
48,Midterm,MATHLKG,100,36.7,F,15-10-2025,2025-26
48,Midterm,URDLKG,100,34.9,F,15-10-2025,2025-26
48,Unit Test 2,URDLKG,100,38.1,F,15-12-2025,2025-26
48,Unit Test 2,EVSLKG,100,33.2,F,15-12-2025,2025-26
48,Unit Test 2,HINLKG,100,43.6,D,15-12-2025,2025-26
48,Unit Test 2,ENGLKG,100,73.0,B+,15-12-2025,2025-26
48,Unit Test 2,MATHLKG,100,81.6,A,15-12-2025,2025-26
48,Final,HINLKG,100,46.5,D,10-03-2026,2025-26
48,Final,MATHLKG,100,64.7,B,10-03-2026,2025-26
48,Final,ENGLKG,100,61.7,B,10-03-2026,2025-26
49,Unit Test 1,URDLKG,100,84.0,A,25-08-2025,2025-26
49,Unit Test 1,ARTLKG,50,39.4,B+,25-08-2025,2025-26
49,Unit Test 1,HINLKG,100,87.8,A,25-08-2025,2025-26
49,Unit Test 1,EVSLKG,100,55.4,C,25-08-2025,2025-26
49,Unit Test 1,MATHLKG,100,43.9,D,25-08-2025,2025-26
49,Unit Test 1,ENGLKG,100,95.3,A+,25-08-2025,2025-26
49,Midterm,URDLKG,100,40.5,D,15-10-2025,2025-26
49,Midterm,HINLKG,100,70.0,B+,15-10-2025,2025-26
49,Midterm,MATHLKG,100,52.6,C,15-10-2025,2025-26
49,Midterm,ENGLKG,100,47.4,D,15-10-2025,2025-26
49,Unit Test 2,HINLKG,100,61.5,B,15-12-2025,2025-26
49,Unit Test 2,ARTLKG,50,43.8,A,15-12-2025,2025-26
49,Unit Test 2,EVSLKG,100,41.2,D,15-12-2025,2025-26
49,Unit Test 2,MATHLKG,100,83.1,A,15-12-2025,2025-26
49,Unit Test 2,ENGLKG,100,81.3,A,15-12-2025,2025-26
49,Unit Test 2,URDLKG,100,58.7,C,15-12-2025,2025-26
49,Final,ARTLKG,50,28.6,C,10-03-2026,2025-26
49,Final,EVSLKG,100,92.5,A+,10-03-2026,2025-26
49,Final,HINLKG,100,92.8,A+,10-03-2026,2025-26
49,Final,ENGLKG,100,44.0,D,10-03-2026,2025-26
50,Unit Test 1,HINLKG,100,56.2,C,25-08-2025,2025-26
50,Unit Test 1,ARTLKG,50,26.3,C,25-08-2025,2025-26
50,Unit Test 1,EVSLKG,100,96.1,A+,25-08-2025,2025-26
50,Unit Test 1,ENGLKG,100,92.3,A+,25-08-2025,2025-26
50,Unit Test 1,MATHLKG,100,94.2,A+,25-08-2025,2025-26
50,Unit Test 1,URDLKG,100,47.2,D,25-08-2025,2025-26
50,Midterm,EVSLKG,100,91.5,A+,15-10-2025,2025-26
50,Midterm,HINLKG,100,90.4,A+,15-10-2025,2025-26
50,Midterm,URDLKG,100,30.9,F,15-10-2025,2025-26
50,Unit Test 2,EVSLKG,100,30.1,F,15-12-2025,2025-26
50,Unit Test 2,URDLKG,100,49.9,D,15-12-2025,2025-26
50,Unit Test 2,HINLKG,100,48.3,D,15-12-2025,2025-26
50,Unit Test 2,ENGLKG,100,63.0,B,15-12-2025,2025-26
50,Unit Test 2,MATHLKG,100,25.8,F,15-12-2025,2025-26
50,Final,MATHLKG,100,29.5,F,10-03-2026,2025-26
50,Final,URDLKG,100,63.2,B,10-03-2026,2025-26
50,Final,EVSLKG,100,72.3,B+,10-03-2026,2025-26
51,Unit Test 1,ENGLKG,100,51.0,C,25-08-2025,2025-26
51,Unit Test 1,HINLKG,100,49.5,D,25-08-2025,2025-26
51,Unit Test 1,URDLKG,100,52.6,C,25-08-2025,2025-26
51,Unit Test 1,MATHLKG,100,85.1,A,25-08-2025,2025-26
51,Unit Test 1,EVSLKG,100,68.9,B,25-08-2025,2025-26
51,Midterm,HINLKG,100,95.0,A+,15-10-2025,2025-26
51,Midterm,ARTLKG,50,34.4,B,15-10-2025,2025-26
51,Midterm,ENGLKG,100,74.5,B+,15-10-2025,2025-26
51,Midterm,EVSLKG,100,58.0,C,15-10-2025,2025-26
51,Midterm,URDLKG,100,79.2,B+,15-10-2025,2025-26
51,Midterm,MATHLKG,100,45.0,D,15-10-2025,2025-26
51,Unit Test 2,MATHLKG,100,54.6,C,15-12-2025,2025-26
51,Unit Test 2,ENGLKG,100,28.1,F,15-12-2025,2025-26
51,Unit Test 2,HINLKG,100,47.7,D,15-12-2025,2025-26
51,Unit Test 2,ARTLKG,50,48.8,A+,15-12-2025,2025-26
51,Final,HINLKG,100,85.0,A,10-03-2026,2025-26
51,Final,URDLKG,100,91.2,A+,10-03-2026,2025-26
51,Final,MATHLKG,100,57.0,C,10-03-2026,2025-26
51,Final,ARTLKG,50,39.2,B+,10-03-2026,2025-26
52,Unit Test 1,ENGLKG,100,44.9,D,25-08-2025,2025-26
52,Unit Test 1,ARTLKG,50,37.1,B+,25-08-2025,2025-26
52,Unit Test 1,MATHLKG,100,30.0,F,25-08-2025,2025-26
52,Unit Test 1,URDLKG,100,60.1,B,25-08-2025,2025-26
52,Midterm,ARTLKG,50,41.7,A,15-10-2025,2025-26
52,Midterm,HINLKG,100,85.9,A,15-10-2025,2025-26
52,Midterm,ENGLKG,100,50.7,C,15-10-2025,2025-26
52,Midterm,URDLKG,100,79.6,B+,15-10-2025,2025-26
52,Unit Test 2,HINLKG,100,64.5,B,15-12-2025,2025-26
52,Unit Test 2,EVSLKG,100,75.1,B+,15-12-2025,2025-26
52,Unit Test 2,URDLKG,100,87.7,A,15-12-2025,2025-26
52,Unit Test 2,ARTLKG,50,39.7,B+,15-12-2025,2025-26
52,Unit Test 2,MATHLKG,100,76.2,B+,15-12-2025,2025-26
52,Final,MATHLKG,100,45.4,D,10-03-2026,2025-26
52,Final,ENGLKG,100,95.5,A+,10-03-2026,2025-26
52,Final,HINLKG,100,47.5,D,10-03-2026,2025-26
52,Final,ARTLKG,50,49.3,A+,10-03-2026,2025-26
53,Unit Test 1,ENGLKG,100,66.6,B,25-08-2025,2025-26
53,Unit Test 1,URDLKG,100,88.3,A,25-08-2025,2025-26
53,Unit Test 1,EVSLKG,100,41.4,D,25-08-2025,2025-26
53,Unit Test 1,MATHLKG,100,96.7,A+,25-08-2025,2025-26
53,Unit Test 1,ARTLKG,50,36.6,B+,25-08-2025,2025-26
53,Unit Test 1,HINLKG,100,36.5,F,25-08-2025,2025-26
53,Midterm,ARTLKG,50,35.3,B+,15-10-2025,2025-26
53,Midterm,URDLKG,100,55.0,C,15-10-2025,2025-26
53,Midterm,EVSLKG,100,67.5,B,15-10-2025,2025-26
53,Unit Test 2,ENGLKG,100,96.1,A+,15-12-2025,2025-26
53,Unit Test 2,MATHLKG,100,74.7,B+,15-12-2025,2025-26
53,Unit Test 2,URDLKG,100,83.1,A,15-12-2025,2025-26
53,Unit Test 2,EVSLKG,100,94.5,A+,15-12-2025,2025-26
53,Unit Test 2,HINLKG,100,29.3,F,15-12-2025,2025-26
53,Final,HINLKG,100,95.3,A+,10-03-2026,2025-26
53,Final,MATHLKG,100,33.9,F,10-03-2026,2025-26
53,Final,ARTLKG,50,30.9,B,10-03-2026,2025-26
53,Final,URDLKG,100,90.9,A+,10-03-2026,2025-26
53,Final,ENGLKG,100,61.9,B,10-03-2026,2025-26
53,Final,EVSLKG,100,96.9,A+,10-03-2026,2025-26
54,Unit Test 1,HINLKG,100,43.2,D,25-08-2025,2025-26
54,Unit Test 1,ARTLKG,50,45.1,A+,25-08-2025,2025-26
54,Unit Test 1,MATHLKG,100,50.2,C,25-08-2025,2025-26
54,Unit Test 1,URDLKG,100,69.8,B,25-08-2025,2025-26
54,Midterm,ENGLKG,100,65.5,B,15-10-2025,2025-26
54,Midterm,ARTLKG,50,37.3,B+,15-10-2025,2025-26
54,Midterm,URDLKG,100,31.9,F,15-10-2025,2025-26
54,Midterm,HINLKG,100,97.8,A+,15-10-2025,2025-26
54,Midterm,EVSLKG,100,85.6,A,15-10-2025,2025-26
54,Midterm,MATHLKG,100,73.6,B+,15-10-2025,2025-26
54,Unit Test 2,ENGLKG,100,27.5,F,15-12-2025,2025-26
54,Unit Test 2,HINLKG,100,46.9,D,15-12-2025,2025-26
54,Unit Test 2,MATHLKG,100,88.3,A,15-12-2025,2025-26
54,Final,ARTLKG,50,47.3,A+,10-03-2026,2025-26
54,Final,URDLKG,100,49.8,D,10-03-2026,2025-26
54,Final,ENGLKG,100,27.9,F,10-03-2026,2025-26
54,Final,HINLKG,100,68.7,B,10-03-2026,2025-26
54,Final,EVSLKG,100,99.1,A+,10-03-2026,2025-26
55,Unit Test 1,MATHLKG,100,86.8,A,25-08-2025,2025-26
55,Unit Test 1,ARTLKG,50,37.3,B+,25-08-2025,2025-26
55,Unit Test 1,HINLKG,100,45.0,D,25-08-2025,2025-26
55,Midterm,URDLKG,100,35.4,F,15-10-2025,2025-26
55,Midterm,ARTLKG,50,36.6,B+,15-10-2025,2025-26
55,Midterm,ENGLKG,100,88.9,A,15-10-2025,2025-26
55,Midterm,EVSLKG,100,36.8,F,15-10-2025,2025-26
55,Midterm,MATHLKG,100,83.2,A,15-10-2025,2025-26
55,Unit Test 2,HINLKG,100,76.7,B+,15-12-2025,2025-26
55,Unit Test 2,URDLKG,100,27.4,F,15-12-2025,2025-26
55,Unit Test 2,MATHLKG,100,88.9,A,15-12-2025,2025-26
55,Final,ARTLKG,50,48.8,A+,10-03-2026,2025-26
55,Final,HINLKG,100,48.0,D,10-03-2026,2025-26
55,Final,URDLKG,100,74.0,B+,10-03-2026,2025-26
55,Final,MATHLKG,100,86.1,A,10-03-2026,2025-26
56,Unit Test 1,MATHLKG,100,36.2,F,25-08-2025,2025-26
56,Unit Test 1,EVSLKG,100,36.6,F,25-08-2025,2025-26
56,Unit Test 1,URDLKG,100,31.0,F,25-08-2025,2025-26
56,Unit Test 1,ENGLKG,100,69.1,B,25-08-2025,2025-26
56,Unit Test 1,HINLKG,100,33.8,F,25-08-2025,2025-26
56,Unit Test 1,ARTLKG,50,27.7,C,25-08-2025,2025-26
56,Midterm,MATHLKG,100,68.4,B,15-10-2025,2025-26
56,Midterm,ARTLKG,50,43.0,A,15-10-2025,2025-26
56,Midterm,ENGLKG,100,57.7,C,15-10-2025,2025-26
56,Midterm,URDLKG,100,34.2,F,15-10-2025,2025-26
56,Midterm,EVSLKG,100,73.3,B+,15-10-2025,2025-26
56,Midterm,HINLKG,100,95.7,A+,15-10-2025,2025-26
56,Unit Test 2,ARTLKG,50,34.1,B,15-12-2025,2025-26
56,Unit Test 2,MATHLKG,100,54.3,C,15-12-2025,2025-26
56,Unit Test 2,HINLKG,100,50.9,C,15-12-2025,2025-26
56,Unit Test 2,EVSLKG,100,28.7,F,15-12-2025,2025-26
56,Unit Test 2,ENGLKG,100,88.1,A,15-12-2025,2025-26
56,Final,HINLKG,100,83.8,A,10-03-2026,2025-26
56,Final,MATHLKG,100,89.7,A,10-03-2026,2025-26
56,Final,ARTLKG,50,36.2,B+,10-03-2026,2025-26
56,Final,URDLKG,100,86.2,A,10-03-2026,2025-26
56,Final,EVSLKG,100,80.9,A,10-03-2026,2025-26
57,Unit Test 1,ARTLKG,50,35.4,B+,25-08-2025,2025-26
57,Unit Test 1,EVSLKG,100,61.5,B,25-08-2025,2025-26
57,Unit Test 1,MATHLKG,100,99.1,A+,25-08-2025,2025-26
57,Unit Test 1,ENGLKG,100,36.1,F,25-08-2025,2025-26
57,Unit Test 1,URDLKG,100,91.3,A+,25-08-2025,2025-26
57,Unit Test 1,HINLKG,100,43.0,D,25-08-2025,2025-26
57,Midterm,EVSLKG,100,72.4,B+,15-10-2025,2025-26
57,Midterm,MATHLKG,100,78.4,B+,15-10-2025,2025-26
57,Midterm,URDLKG,100,85.0,A,15-10-2025,2025-26
57,Midterm,HINLKG,100,53.0,C,15-10-2025,2025-26
57,Midterm,ENGLKG,100,25.2,F,15-10-2025,2025-26
57,Midterm,ARTLKG,50,37.1,B+,15-10-2025,2025-26
57,Unit Test 2,MATHLKG,100,74.4,B+,15-12-2025,2025-26
57,Unit Test 2,ARTLKG,50,43.4,A,15-12-2025,2025-26
57,Unit Test 2,EVSLKG,100,62.9,B,15-12-2025,2025-26
57,Unit Test 2,HINLKG,100,64.8,B,15-12-2025,2025-26
57,Final,HINLKG,100,69.3,B,10-03-2026,2025-26
57,Final,ENGLKG,100,46.8,D,10-03-2026,2025-26
57,Final,ARTLKG,50,49.9,A+,10-03-2026,2025-26
57,Final,EVSLKG,100,59.2,C,10-03-2026,2025-26
58,Unit Test 1,EVSLKG,100,60.6,B,25-08-2025,2025-26
58,Unit Test 1,ENGLKG,100,90.9,A+,25-08-2025,2025-26
58,Unit Test 1,HINLKG,100,94.7,A+,25-08-2025,2025-26
58,Unit Test 1,ARTLKG,50,47.9,A+,25-08-2025,2025-26
58,Unit Test 1,URDLKG,100,70.7,B+,25-08-2025,2025-26
58,Midterm,EVSLKG,100,44.9,D,15-10-2025,2025-26
58,Midterm,URDLKG,100,91.9,A+,15-10-2025,2025-26
58,Midterm,MATHLKG,100,88.9,A,15-10-2025,2025-26
58,Midterm,HINLKG,100,86.3,A,15-10-2025,2025-26
58,Unit Test 2,HINLKG,100,28.0,F,15-12-2025,2025-26
58,Unit Test 2,EVSLKG,100,96.4,A+,15-12-2025,2025-26
58,Unit Test 2,ENGLKG,100,58.7,C,15-12-2025,2025-26
58,Unit Test 2,URDLKG,100,54.8,C,15-12-2025,2025-26
58,Unit Test 2,ARTLKG,50,35.8,B+,15-12-2025,2025-26
58,Final,EVSLKG,100,26.2,F,10-03-2026,2025-26
58,Final,URDLKG,100,90.1,A+,10-03-2026,2025-26
58,Final,HINLKG,100,80.0,A,10-03-2026,2025-26
59,Unit Test 1,URDLKG,100,65.1,B,25-08-2025,2025-26
59,Unit Test 1,ENGLKG,100,66.4,B,25-08-2025,2025-26
59,Unit Test 1,HINLKG,100,83.5,A,25-08-2025,2025-26
59,Unit Test 1,EVSLKG,100,89.1,A,25-08-2025,2025-26
59,Unit Test 1,ARTLKG,50,48.1,A+,25-08-2025,2025-26
59,Midterm,URDLKG,100,76.4,B+,15-10-2025,2025-26
59,Midterm,EVSLKG,100,31.0,F,15-10-2025,2025-26
59,Midterm,MATHLKG,100,73.5,B+,15-10-2025,2025-26
59,Midterm,ARTLKG,50,48.7,A+,15-10-2025,2025-26
59,Midterm,ENGLKG,100,26.6,F,15-10-2025,2025-26
59,Midterm,HINLKG,100,34.7,F,15-10-2025,2025-26
59,Unit Test 2,MATHLKG,100,92.9,A+,15-12-2025,2025-26
59,Unit Test 2,EVSLKG,100,40.3,D,15-12-2025,2025-26
59,Unit Test 2,URDLKG,100,37.3,F,15-12-2025,2025-26
59,Unit Test 2,ARTLKG,50,27.4,C,15-12-2025,2025-26
59,Unit Test 2,ENGLKG,100,94.9,A+,15-12-2025,2025-26
59,Final,URDLKG,100,90.5,A+,10-03-2026,2025-26
59,Final,ARTLKG,50,46.3,A+,10-03-2026,2025-26
59,Final,ENGLKG,100,25.2,F,10-03-2026,2025-26
59,Final,HINLKG,100,43.0,D,10-03-2026,2025-26
59,Final,EVSLKG,100,83.4,A,10-03-2026,2025-26
60,Unit Test 1,MATHLKG,100,62.5,B,25-08-2025,2025-26
60,Unit Test 1,ENGLKG,100,87.6,A,25-08-2025,2025-26
60,Unit Test 1,HINLKG,100,65.1,B,25-08-2025,2025-26
60,Unit Test 1,ARTLKG,50,37.8,B+,25-08-2025,2025-26
60,Unit Test 1,URDLKG,100,61.1,B,25-08-2025,2025-26
60,Midterm,ENGLKG,100,54.1,C,15-10-2025,2025-26
60,Midterm,EVSLKG,100,39.2,F,15-10-2025,2025-26
60,Midterm,ARTLKG,50,48.6,A+,15-10-2025,2025-26
60,Midterm,MATHLKG,100,79.4,B+,15-10-2025,2025-26
60,Midterm,HINLKG,100,93.3,A+,15-10-2025,2025-26
60,Unit Test 2,ENGLKG,100,50.7,C,15-12-2025,2025-26
60,Unit Test 2,MATHLKG,100,64.2,B,15-12-2025,2025-26
60,Unit Test 2,URDLKG,100,76.7,B+,15-12-2025,2025-26
60,Final,HINLKG,100,89.0,A,10-03-2026,2025-26
60,Final,EVSLKG,100,84.4,A,10-03-2026,2025-26
60,Final,ENGLKG,100,57.4,C,10-03-2026,2025-26
60,Final,MATHLKG,100,85.5,A,10-03-2026,2025-26
61,Unit Test 1,MATHLKG,100,98.2,A+,25-08-2025,2025-26
61,Unit Test 1,ARTLKG,50,43.6,A,25-08-2025,2025-26
61,Unit Test 1,URDLKG,100,87.6,A,25-08-2025,2025-26
61,Unit Test 1,EVSLKG,100,95.0,A+,25-08-2025,2025-26
61,Unit Test 1,HINLKG,100,83.6,A,25-08-2025,2025-26
61,Unit Test 1,ENGLKG,100,66.8,B,25-08-2025,2025-26
61,Midterm,HINLKG,100,59.0,C,15-10-2025,2025-26
61,Midterm,EVSLKG,100,25.3,F,15-10-2025,2025-26
61,Midterm,URDLKG,100,51.7,C,15-10-2025,2025-26
61,Midterm,ENGLKG,100,99.1,A+,15-10-2025,2025-26
61,Midterm,ARTLKG,50,48.3,A+,15-10-2025,2025-26
61,Midterm,MATHLKG,100,73.7,B+,15-10-2025,2025-26
61,Unit Test 2,ARTLKG,50,46.1,A+,15-12-2025,2025-26
61,Unit Test 2,ENGLKG,100,69.6,B,15-12-2025,2025-26
61,Unit Test 2,EVSLKG,100,67.1,B,15-12-2025,2025-26
61,Unit Test 2,MATHLKG,100,33.7,F,15-12-2025,2025-26
61,Unit Test 2,URDLKG,100,35.2,F,15-12-2025,2025-26
61,Unit Test 2,HINLKG,100,62.1,B,15-12-2025,2025-26
61,Final,ENGLKG,100,43.5,D,10-03-2026,2025-26
61,Final,URDLKG,100,65.3,B,10-03-2026,2025-26
61,Final,ARTLKG,50,35.6,B+,10-03-2026,2025-26
61,Final,EVSLKG,100,27.9,F,10-03-2026,2025-26
61,Final,MATHLKG,100,33.0,F,10-03-2026,2025-26
62,Unit Test 1,ARTLKG,50,32.0,B,25-08-2025,2025-26
62,Unit Test 1,MATHLKG,100,88.7,A,25-08-2025,2025-26
62,Unit Test 1,EVSLKG,100,98.6,A+,25-08-2025,2025-26
62,Unit Test 1,URDLKG,100,98.1,A+,25-08-2025,2025-26
62,Unit Test 1,ENGLKG,100,52.3,C,25-08-2025,2025-26
62,Midterm,EVSLKG,100,49.6,D,15-10-2025,2025-26
62,Midterm,ARTLKG,50,42.8,A,15-10-2025,2025-26
62,Midterm,HINLKG,100,90.2,A+,15-10-2025,2025-26
62,Midterm,ENGLKG,100,94.9,A+,15-10-2025,2025-26
62,Midterm,URDLKG,100,70.2,B+,15-10-2025,2025-26
62,Midterm,MATHLKG,100,88.9,A,15-10-2025,2025-26
62,Unit Test 2,ENGLKG,100,91.6,A+,15-12-2025,2025-26
62,Unit Test 2,ARTLKG,50,29.6,C,15-12-2025,2025-26
62,Unit Test 2,EVSLKG,100,40.9,D,15-12-2025,2025-26
62,Unit Test 2,MATHLKG,100,85.0,A,15-12-2025,2025-26
62,Unit Test 2,HINLKG,100,42.4,D,15-12-2025,2025-26
62,Final,EVSLKG,100,93.0,A+,10-03-2026,2025-26
62,Final,URDLKG,100,74.3,B+,10-03-2026,2025-26
62,Final,ENGLKG,100,32.5,F,10-03-2026,2025-26
62,Final,ARTLKG,50,35.1,B+,10-03-2026,2025-26
62,Final,MATHLKG,100,94.8,A+,10-03-2026,2025-26
63,Unit Test 1,HINLKG,100,35.3,F,25-08-2025,2025-26
63,Unit Test 1,ENGLKG,100,32.1,F,25-08-2025,2025-26
63,Unit Test 1,EVSLKG,100,95.9,A+,25-08-2025,2025-26
63,Unit Test 1,MATHLKG,100,25.3,F,25-08-2025,2025-26
63,Unit Test 1,URDLKG,100,91.9,A+,25-08-2025,2025-26
63,Midterm,HINLKG,100,65.6,B,15-10-2025,2025-26
63,Midterm,EVSLKG,100,44.8,D,15-10-2025,2025-26
63,Midterm,ARTLKG,50,39.8,B+,15-10-2025,2025-26
63,Unit Test 2,ENGLKG,100,73.6,B+,15-12-2025,2025-26
63,Unit Test 2,EVSLKG,100,67.7,B,15-12-2025,2025-26
63,Unit Test 2,MATHLKG,100,90.0,A+,15-12-2025,2025-26
63,Unit Test 2,ARTLKG,50,40.8,A,15-12-2025,2025-26
63,Final,HINLKG,100,37.7,F,10-03-2026,2025-26
63,Final,MATHLKG,100,96.8,A+,10-03-2026,2025-26
63,Final,URDLKG,100,89.8,A,10-03-2026,2025-26
64,Unit Test 1,HINLKG,100,84.6,A,25-08-2025,2025-26
64,Unit Test 1,ENGLKG,100,83.2,A,25-08-2025,2025-26
64,Unit Test 1,EVSLKG,100,39.1,F,25-08-2025,2025-26
64,Unit Test 1,ARTLKG,50,38.7,B+,25-08-2025,2025-26
64,Midterm,HINLKG,100,39.4,F,15-10-2025,2025-26
64,Midterm,MATHLKG,100,64.6,B,15-10-2025,2025-26
64,Midterm,ARTLKG,50,33.6,B,15-10-2025,2025-26
64,Unit Test 2,URDLKG,100,78.0,B+,15-12-2025,2025-26
64,Unit Test 2,HINLKG,100,44.1,D,15-12-2025,2025-26
64,Unit Test 2,EVSLKG,100,70.4,B+,15-12-2025,2025-26
64,Unit Test 2,MATHLKG,100,25.1,F,15-12-2025,2025-26
64,Unit Test 2,ENGLKG,100,33.6,F,15-12-2025,2025-26
64,Unit Test 2,ARTLKG,50,39.8,B+,15-12-2025,2025-26
64,Final,ARTLKG,50,49.2,A+,10-03-2026,2025-26
64,Final,MATHLKG,100,43.7,D,10-03-2026,2025-26
64,Final,URDLKG,100,78.3,B+,10-03-2026,2025-26
64,Final,EVSLKG,100,42.3,D,10-03-2026,2025-26
64,Final,ENGLKG,100,43.7,D,10-03-2026,2025-26
65,Unit Test 1,ARTLKG,50,28.3,C,25-08-2025,2025-26
65,Unit Test 1,ENGLKG,100,41.4,D,25-08-2025,2025-26
65,Unit Test 1,HINLKG,100,97.0,A+,25-08-2025,2025-26
65,Midterm,ARTLKG,50,45.7,A+,15-10-2025,2025-26
65,Midterm,MATHLKG,100,26.0,F,15-10-2025,2025-26
65,Midterm,ENGLKG,100,33.0,F,15-10-2025,2025-26
65,Unit Test 2,HINLKG,100,73.6,B+,15-12-2025,2025-26
65,Unit Test 2,MATHLKG,100,34.2,F,15-12-2025,2025-26
65,Unit Test 2,URDLKG,100,52.7,C,15-12-2025,2025-26
65,Unit Test 2,EVSLKG,100,98.3,A+,15-12-2025,2025-26
65,Final,ARTLKG,50,30.2,B,10-03-2026,2025-26
65,Final,URDLKG,100,51.5,C,10-03-2026,2025-26
65,Final,EVSLKG,100,90.2,A+,10-03-2026,2025-26
65,Final,MATHLKG,100,89.4,A,10-03-2026,2025-26
65,Final,ENGLKG,100,74.7,B+,10-03-2026,2025-26
65,Final,HINLKG,100,61.7,B,10-03-2026,2025-26
66,Unit Test 1,HINLKG,100,59.8,C,25-08-2025,2025-26
66,Unit Test 1,ENGLKG,100,29.6,F,25-08-2025,2025-26
66,Unit Test 1,EVSLKG,100,91.7,A+,25-08-2025,2025-26
66,Unit Test 1,URDLKG,100,29.5,F,25-08-2025,2025-26
66,Unit Test 1,MATHLKG,100,59.4,C,25-08-2025,2025-26
66,Midterm,MATHLKG,100,46.3,D,15-10-2025,2025-26
66,Midterm,HINLKG,100,38.3,F,15-10-2025,2025-26
66,Midterm,ENGLKG,100,82.7,A,15-10-2025,2025-26
66,Midterm,ARTLKG,50,36.8,B+,15-10-2025,2025-26
66,Midterm,URDLKG,100,82.2,A,15-10-2025,2025-26
66,Unit Test 2,URDLKG,100,47.7,D,15-12-2025,2025-26
66,Unit Test 2,HINLKG,100,41.8,D,15-12-2025,2025-26
66,Unit Test 2,EVSLKG,100,40.1,D,15-12-2025,2025-26
66,Final,HINLKG,100,41.5,D,10-03-2026,2025-26
66,Final,ARTLKG,50,47.6,A+,10-03-2026,2025-26
66,Final,EVSLKG,100,26.3,F,10-03-2026,2025-26
66,Final,ENGLKG,100,42.6,D,10-03-2026,2025-26
66,Final,MATHLKG,100,61.4,B,10-03-2026,2025-26
67,Unit Test 1,URDLKG,100,45.1,D,25-08-2025,2025-26
67,Unit Test 1,ARTLKG,50,34.3,B,25-08-2025,2025-26
67,Unit Test 1,MATHLKG,100,44.1,D,25-08-2025,2025-26
67,Unit Test 1,ENGLKG,100,32.4,F,25-08-2025,2025-26
67,Midterm,ARTLKG,50,31.0,B,15-10-2025,2025-26
67,Midterm,HINLKG,100,46.2,D,15-10-2025,2025-26
67,Midterm,ENGLKG,100,85.7,A,15-10-2025,2025-26
67,Midterm,URDLKG,100,81.8,A,15-10-2025,2025-26
67,Midterm,EVSLKG,100,75.1,B+,15-10-2025,2025-26
67,Unit Test 2,ARTLKG,50,49.0,A+,15-12-2025,2025-26
67,Unit Test 2,HINLKG,100,49.6,D,15-12-2025,2025-26
67,Unit Test 2,ENGLKG,100,76.7,B+,15-12-2025,2025-26
